event_id,event_name,user_id,anonymous_id,sent_at,received_at,properties
evt_000953,page_view,,anon_119,2026-08-25 18:22:00,2026-08-25 18:22:01,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000954,identify,user_119,anon_119,2026-08-25 18:50:00,2026-08-25 18:50:02,"{""email"": ""user119@example.com"", ""name"": ""User 119""}"
evt_000955,page_view,user_119,anon_119,2026-08-25 19:18:00,2026-08-25 19:18:04,"{""page"": ""checkout"", ""device"": ""tablet""}"
evt_000956,product_viewed,user_119,anon_119,2026-08-25 19:45:00,2026-08-25 19:45:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000957,add_to_cart,user_119,anon_119,2026-08-25 21:11:00,2026-08-25 21:11:05,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000958,add_to_cart,user_119,anon_119,2026-08-25 23:19:00,2026-08-25 23:19:04,"{""product_id"": ""P400"", ""quantity"": 4}"
evt_000959,page_view,,anon_048,2026-08-23 20:17:00,2026-08-23 20:17:01,"{""page"": ""pricing"", ""device"": ""mobile""}"
evt_000960,product_viewed,,anon_048,2026-08-23 20:57:00,2026-08-23 20:57:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000961,product_viewed,,anon_048,2026-08-23 21:12:00,2026-08-23 21:12:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000962,identify,user_048,anon_048,2026-08-23 22:03:00,2026-08-23 22:03:04,"{""email"": ""user48@example.com"", ""name"": ""User 48""}"
evt_000963,page_view,user_048,anon_048,2026-08-23 22:13:00,2026-08-23 22:13:04,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000964,purchase,user_048,anon_048,2026-08-24 00:49:00,2026-08-24 00:49:02,"{""order_id"": ""ORD97232"", ""amount"": 379.9}"
evt_000965,page_view,user_048,anon_048,2026-08-24 01:21:00,2026-08-24 01:21:03,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000966,page_view,user_048,anon_048,2026-08-24 04:00:00,2026-08-24 04:00:05,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000967,page_view,,anon_051,2026-09-01 10:38:00,2026-09-01 10:38:03,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000968,page_view,,anon_051,2026-09-01 10:54:00,2026-09-01 10:54:01,"{""page"": ""products"", ""device"": ""mobile""}"
evt_000969,product_viewed,,anon_051,2026-09-01 11:17:00,2026-09-01 11:17:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000970,page_view,,anon_051,2026-09-01 12:13:00,2026-09-01 12:13:01,"{""page"": ""about"", ""device"": ""mobile""}"
evt_000971,page_view,,anon_051,2026-09-01 12:46:00,2026-09-01 12:46:01,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000972,product_viewed,,anon_185,2026-08-29 19:29:00,2026-08-29 19:29:03,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000973,product_viewed,,anon_185,2026-08-29 20:24:00,2026-08-29 20:24:02,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000974,page_view,,anon_185,2026-08-29 20:54:00,2026-08-29 20:54:02,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000975,page_view,,anon_185,2026-08-29 21:30:00,2026-08-29 21:30:05,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000976,page_view,,anon_185,2026-08-29 22:17:00,2026-08-29 22:17:04,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000977,page_view,,anon_064,2026-09-09 12:42:00,2026-09-09 12:42:04,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000978,product_viewed,,anon_064,2026-09-09 12:58:00,2026-09-09 12:58:02,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000979,product_viewed,,anon_064,2026-09-09 13:34:00,2026-09-09 13:34:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000980,identify,user_064,anon_064,2026-09-09 13:38:00,2026-09-09 13:38:03,"{""email"": ""user64@example.com"", ""name"": ""User 64""}"
evt_000981,product_viewed,user_064,anon_064,2026-09-09 13:58:00,2026-09-09 13:58:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000982,page_view,user_064,anon_064,2026-09-09 15:13:00,2026-09-09 15:13:05,"{""page"": ""home"", ""device"": ""desktop""}"
evt_000983,product_viewed,user_064,anon_064,2026-09-09 16:51:00,2026-09-09 16:51:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000984,add_to_cart,user_064,anon_064,2026-09-09 18:22:00,2026-09-09 18:22:01,"{""product_id"": ""P400"", ""quantity"": 2}"
evt_000985,product_viewed,,anon_233,2026-08-26 18:19:00,2026-08-26 18:19:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000986,identify,user_233,anon_233,2026-08-26 18:54:00,2026-08-26 18:54:04,"{""email"": ""user233@example.com"", ""name"": ""User 233""}"
evt_000987,add_to_cart,user_233,anon_233,2026-08-26 19:21:00,2026-08-26 19:21:04,"{""product_id"": ""P400"", ""quantity"": 4}"
evt_000988,page_view,,anon_006,2026-09-01 17:05:00,2026-09-01 17:05:05,"{""page"": ""about"", ""device"": ""mobile""}"
evt_000989,product_viewed,,anon_006,2026-09-01 17:28:00,2026-09-01 17:28:02,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000990,product_viewed,,anon_006,2026-09-01 18:24:00,2026-09-01 18:24:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000991,page_view,,anon_006,2026-09-01 19:05:00,2026-09-01 19:05:03,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000992,identify,user_006,anon_006,2026-09-01 19:26:00,2026-09-01 19:26:02,"{""email"": ""user6@example.com"", ""name"": ""User 6""}"
evt_000993,add_to_cart,user_006,anon_006,2026-09-01 19:50:00,2026-09-01 19:50:02,"{""product_id"": ""P200"", ""quantity"": 1}"
evt_000994,product_viewed,,anon_065,2026-09-05 15:45:00,2026-09-05 15:45:03,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000995,product_viewed,,anon_065,2026-09-05 16:07:00,2026-09-05 16:07:03,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000996,product_viewed,,anon_065,2026-09-05 16:39:00,2026-09-05 16:39:02,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000997,product_viewed,,anon_065,2026-09-05 17:10:00,2026-09-05 17:10:02,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000998,product_viewed,,anon_065,2026-09-05 18:04:00,2026-09-05 18:04:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000999,identify,user_065,anon_065,2026-09-05 18:15:00,2026-09-05 18:15:01,"{""email"": ""user65@example.com"", ""name"": ""User 65""}"
evt_001000,page_view,user_065,anon_065,2026-09-05 18:17:00,2026-09-05 18:17:04,"{""page"": ""products"", ""device"": ""desktop""}"
